Frame,Green_X,Green_Y,Lime_X,Lime_Y,Distance
3026,0,0,1320,571,
3027,0,0,1315,574,
3028,0,0,1313,575,
3029,0,0,1313,577,
3030,0,0,0,0,
3031,1178,615,0,0,
3032,1171,617,0,0,
3033,1166,618,0,0,
3034,1162,618,0,0,
3035,1158,618,0,0,
3036,1151,618,0,0,
3037,1146,617,0,0,
3038,1145,615,1288,584,146.32
3039,1143,612,1287,584,146.7
3040,1140,610,1286,581,148.85
3041,1138,608,1284,576,149.47
3042,1137,605,1282,574,148.28
3043,1137,605,1281,573,147.51
3044,1137,604,1279,573,145.34
3045,1137,604,1278,571,144.81
3046,1136,605,1276,571,144.07
3047,1135,604,1276,572,144.59
3048,1136,601,1277,570,144.37
3049,1141,599,1280,569,142.2
3050,1152,599,0,0,
3051,0,0,0,0,
3052,0,0,0,0,
3053,1220,579,1382,580,162.0
3054,1226,583,1389,584,163.0
3055,1227,588,1389,586,162.01
3056,1227,593,1390,587,163.11
3057,1227,594,1391,590,164.05
3058,1226,596,1392,591,166.08
3059,1226,596,1391,592,165.05
3060,1226,597,1392,592,166.08
3061,1226,596,1393,591,167.07
3062,1227,597,1393,591,166.11
3063,1227,597,1394,592,167.07
3064,1228,599,1393,591,165.19
3065,1229,600,1392,588,163.44
3066,1229,601,1391,588,162.52
3067,1230,601,1392,587,162.6
3068,1232,599,1394,585,162.6
3069,1233,599,1395,584,162.69
3070,1232,599,1394,583,162.79
3071,1231,601,1393,584,162.89
3072,1231,603,1392,584,162.12
3073,1230,603,1391,585,162.0
3074,1229,604,1390,585,162.12
3075,1229,604,1389,586,161.01
3076,1228,604,1389,586,162.0
3077,1230,604,1389,587,159.91
3078,1231,604,1389,587,158.91
3079,1233,605,1390,589,157.81
3080,1234,606,1390,589,156.92
3081,1235,607,1390,590,155.93
3082,1235,606,1390,591,155.72
3083,1236,606,1390,590,154.83
3084,1237,606,1391,589,154.94
3085,1238,606,1392,589,154.94
3086,1238,606,1392,589,154.94
3087,1239,606,1393,588,155.05
3088,1238,606,1393,588,156.04
3089,1237,607,1397,589,161.01
3090,1237,606,1400,591,163.69
3091,1237,604,1402,591,165.51
3092,1236,601,1402,590,166.36
3093,1234,600,1401,589,167.36
3094,1231,598,1399,588,168.3
3095,1229,597,1397,587,168.3
3096,1228,596,1396,586,168.3
3097,1228,593,1396,585,168.19
3098,1227,592,1395,584,168.19
3099,1225,588,1393,582,168.11
3100,1224,588,1387,575,163.52
3101,1220,589,1381,572,161.9
3102,1217,589,1379,571,163.0
3103,1219,590,1382,569,164.35
3104,1221,590,1383,568,163.49
3105,1223,592,1384,567,162.93
3106,1224,593,1385,567,163.09
3107,1225,589,1387,566,163.62
3108,1225,585,0,0,
3109,1223,583,0,0,
3110,1220,579,0,0,
3111,1218,576,0,0,
3112,1215,573,0,0,
3113,1214,570,0,0,
3114,1213,568,0,0,
3115,1211,565,0,0,
3116,1210,563,0,0,
3117,1208,562,0,0,
3118,1207,561,0,0,
3119,1206,560,0,0,
3120,1205,559,0,0,
3121,1204,558,0,0,
3122,1203,558,0,0,
3123,1203,557,0,0,
3124,1202,556,0,0,
3125,1202,556,0,0,
3126,1202,556,0,0,
3127,1202,557,0,0,
3128,1199,562,0,0,
3129,1195,566,0,0,
3130,1189,572,0,0,
3131,1181,579,1340,582,159.03
3132,1174,588,1335,587,161.0
3133,1165,599,1330,591,165.19
3134,1159,605,1323,594,164.37
3135,1160,608,1323,594,163.6
3136,1163,608,1326,593,163.69
3137,1170,607,1332,591,162.79
3138,1175,607,1334,590,159.91
3139,1179,608,1337,591,158.91
3140,1183,609,0,0,
3141,1187,610,0,0,
3142,1189,611,0,0,
3143,1190,612,0,0,
3144,1192,613,0,0,
3145,1195,614,0,0,
3146,1197,614,0,0,
3147,1199,614,0,0,
3148,1200,614,0,0,
3149,1201,613,0,0,
3150,1201,613,0,0,
3151,1202,612,0,0,
3152,1204,610,0,0,
3153,1206,607,0,0,
3154,1206,607,0,0,
3155,1205,608,0,0,
3156,1204,609,0,0,
3157,1204,608,0,0,
3158,1205,607,0,0,
3159,1206,606,0,0,
3160,1207,606,0,0,
3161,1209,605,0,0,
3162,1212,603,0,0,
3163,1214,602,0,0,
3164,1217,601,0,0,
3165,1220,599,0,0,
3166,1224,597,0,0,
3167,1226,596,0,0,
3168,1228,596,0,0,
3169,1229,595,0,0,
3170,1230,595,0,0,
3171,1232,596,0,0,
3172,1232,596,0,0,
3173,1233,595,0,0,
3174,0,0,1367,557,
3175,0,0,1369,557,
3176,0,0,1369,557,
3177,0,0,1368,557,
3178,0,0,1368,557,
3179,0,0,1368,556,
3180,0,0,1368,556,
3181,0,0,1369,555,
3182,0,0,1369,555,
3183,0,0,1369,556,
3184,1235,599,1369,555,141.04
3185,1234,600,1369,556,141.99
3186,1232,601,1367,560,141.09
3187,1230,604,1364,560,141.04
3188,0,0,1360,564,
3189,0,0,1354,566,
3190,0,0,1345,566,
3191,0,0,0,0,
3192,0,0,1322,559,
3193,0,0,1313,557,
3194,0,0,1309,555,
3195,0,0,1308,553,
3196,0,0,1307,551,
3197,0,0,1306,549,
3198,0,0,1304,546,
3199,0,0,1302,546,
3200,0,0,1300,544,
3201,0,0,1299,543,
3202,0,0,1296,543,
3203,0,0,1292,541,
3204,0,0,1290,541,
3205,0,0,1291,540,
3206,0,0,1289,541,
3207,0,0,1287,542,
3208,0,0,1285,544,
3209,0,0,0,0,
3210,1161,599,0,0,
3211,1160,600,0,0,
3212,0,0,0,0,
3213,0,0,0,0,
3214,0,0,1274,561,
3215,0,0,1265,561,
3216,0,0,1255,561,
3217,0,0,1244,562,
3218,0,0,1237,561,
3219,0,0,1235,560,
3220,0,0,1233,558,
3221,0,0,1231,557,
3222,0,0,1229,555,
3223,0,0,1228,554,
3224,0,0,1226,551,
3225,0,0,1224,550,
3226,0,0,1220,549,
3227,0,0,1217,547,
3228,0,0,1214,545,
3229,0,0,1213,544,
3230,0,0,1209,544,
3231,0,0,1206,544,
3232,0,0,1204,543,
3233,0,0,1201,542,
3234,0,0,1201,541,
3235,0,0,1201,543,
3236,0,0,1203,544,
3237,0,0,1203,547,
3238,0,0,1202,550,
3239,0,0,1200,553,
3240,1069,596,1200,555,137.27
3241,1068,596,1199,558,136.4
3242,1067,596,1198,560,135.86
3243,1065,598,1198,563,137.53
3244,1065,599,1198,565,137.28
3245,1063,599,1197,568,137.54
3246,1062,601,1196,571,137.32
3247,1060,603,1195,573,138.29
3248,1060,604,1194,575,137.1
3249,1059,605,1194,577,137.87
3250,1059,606,1192,578,135.92
3251,1057,607,1190,580,135.71
3252,1056,607,1189,582,135.33
3253,1055,607,1188,582,135.33
3254,1054,607,1187,583,135.15
3255,1053,607,1186,583,135.15
3256,1053,606,1186,583,134.97
3257,1052,604,1187,582,136.78
3258,1052,603,1187,582,136.62
3259,1051,602,1187,582,137.46
3260,1050,600,1186,582,137.19
3261,1047,600,1185,581,139.3
3262,1044,598,1184,580,141.15
3263,1041,597,1183,580,143.01
3264,1039,595,1183,577,145.12
3265,1039,594,1183,574,145.38
3266,0,0,1182,572,
3267,1037,587,1180,568,144.26
3268,1035,587,1179,567,145.38
3269,1031,586,1177,566,147.36
3270,1027,588,1175,567,149.48
3271,1023,591,1174,567,152.9
3272,1021,589,0,0,
3273,1018,592,0,0,
3274,1015,592,1169,570,155.56
3275,1013,593,1167,570,155.71
3276,1010,594,1168,569,159.97
3277,1009,594,1167,570,159.81
3278,1009,594,1167,570,159.81
3279,1008,593,1167,570,160.65
3280,1009,592,1167,570,159.52
3281,1007,591,1166,570,160.38
3282,1005,591,1166,571,162.24
3283,0,0,1165,572,
3284,1001,591,1164,573,163.99
3285,1001,592,1164,574,163.99
3286,1001,591,1164,576,163.69
3287,1000,592,1164,576,164.78
3288,1000,592,1163,577,163.69
3289,1000,592,1163,577,163.69
3290,999,592,1163,579,164.51
3291,998,592,1163,579,165.51
3292,998,592,1163,579,165.51
3293,998,592,1163,578,165.59
3294,999,592,1164,578,165.59
3295,0,0,1166,578,
3296,0,0,1169,577,
3297,0,0,1176,572,
3298,0,0,1184,568,
3299,0,0,1192,565,
3300,1027,532,1196,561,171.47
3301,1028,526,1197,559,172.19
3302,1028,524,1198,558,173.37
3303,1027,524,1198,556,173.97
3304,1026,524,1198,555,174.77
3305,1026,526,1197,555,173.44
3306,1026,526,1197,554,173.28
3307,1026,526,1198,554,174.26
3308,1026,526,1199,554,175.25
3309,1028,528,1200,553,173.81
3310,1029,528,1202,553,174.8
3311,1029,530,1203,553,175.51
3312,1030,532,1204,553,175.26
3313,1031,532,1207,552,177.13
3314,1034,533,1209,553,176.14
3315,1037,534,1212,553,176.03
3316,1041,536,1216,554,175.92
3317,1047,539,1222,557,175.92
3318,1051,543,1225,557,174.56
3319,1052,548,1228,558,176.28
3320,1056,549,1231,559,175.29
3321,0,0,1234,560,
3322,1065,553,1238,561,173.18
3323,1070,555,1242,562,172.14
3324,1074,555,1246,563,172.19
3325,1078,556,1248,562,170.11
3326,1081,554,1252,562,171.19
3327,1084,552,1253,562,169.3
3328,1085,549,1254,561,169.43
3329,1085,546,1254,555,169.24
3330,1083,542,1253,551,170.24
3331,1080,537,1250,546,170.24
3332,0,0,1245,542,
3333,0,0,1239,540,
3334,0,0,1233,539,
3335,1052,521,1225,538,173.83
3336,0,0,1219,537,
3337,1038,517,1210,534,172.84
3338,1028,515,1201,530,173.65
3339,1022,516,1195,528,173.42
3340,1017,516,1190,527,173.35
3341,1017,517,1190,529,173.42
3342,1019,520,1192,529,173.23
3343,0,0,1194,529,
3344,0,0,1200,528,
3345,0,0,1207,527,
3346,0,0,1216,530,
3347,0,0,1225,531,
3348,0,0,1231,532,
3349,0,0,1238,534,
3350,0,0,1242,537,
3351,0,0,1244,538,
3352,0,0,1244,539,
3353,1085,573,1245,539,163.57
3354,1085,570,0,0,
3355,1081,565,1242,541,162.78
3356,1076,559,1234,539,159.26
3357,1072,553,1231,539,159.62
3358,1066,547,1225,539,159.2
3359,1058,541,1219,539,161.01
3360,1051,534,1211,539,160.08
3361,1044,528,1202,537,158.26
3362,1033,524,1191,533,158.26
3363,0,0,1181,529,
3364,1015,520,1173,528,158.2
3365,1012,519,1169,533,157.62
3366,0,0,1170,535,
3367,0,0,1171,536,
3368,0,0,1174,536,
3369,0,0,1182,533,
3370,0,0,1190,533,
3371,0,0,1198,531,
3372,0,0,1203,532,
3373,0,0,1205,533,
3374,1053,570,0,0,
3375,1057,568,0,0,
3376,1056,565,0,0,
3377,1050,560,0,0,
3378,0,0,0,0,
3379,0,0,1194,531,
3380,0,0,1189,528,
3381,0,0,1180,530,
3382,0,0,1173,531,
3383,0,0,1166,534,
3384,994,533,1157,534,163.0
3385,0,0,1151,536,
3386,986,535,1147,540,161.08
3387,0,0,1146,544,
3388,0,0,1147,550,
3389,0,0,1151,556,
3390,0,0,1152,556,
3391,0,0,1154,557,
3392,0,0,1159,558,
3393,0,0,1166,564,
3394,1012,587,1168,567,157.28
3395,1011,590,1167,568,157.54
3396,1010,590,0,0,
3397,1008,592,0,0,
3398,1004,591,0,0,
3399,1001,588,1158,563,158.98
3400,996,582,1156,561,161.37
3401,988,578,1148,558,161.25
3402,979,573,1141,557,162.79
3403,0,0,1130,554,
3404,0,0,1117,551,
3405,0,0,1106,548,
3406,0,0,1096,549,
3407,0,0,1092,552,
3408,0,0,1092,553,
3409,0,0,1100,555,
3410,0,0,1109,551,
3411,0,0,1118,546,
3412,0,0,1129,542,
3413,0,0,0,0,
3414,0,0,0,0,
3415,983,564,0,0,
3416,0,0,0,0,
3417,0,0,0,0,
3418,0,0,0,0,
3419,0,0,1127,521,
3420,0,0,1118,518,
3421,0,0,1107,514,
3422,0,0,1097,516,
3423,0,0,1091,519,
3424,924,525,1090,524,166.0
3425,0,0,1092,527,
3426,0,0,1096,525,
3427,0,0,1103,526,
3428,0,0,1112,532,
3429,0,0,1120,537,
3430,0,0,1127,539,
3431,0,0,1136,540,
3432,979,563,1143,539,165.75
3433,984,563,1143,539,160.8
3434,985,564,1145,537,162.26
3435,0,0,0,0,
3436,0,0,0,0,
3437,0,0,0,0,
3438,0,0,0,0,
3439,0,0,1109,521,
3440,0,0,1095,518,
3441,0,0,1070,515,
3442,0,0,1053,510,
3443,0,0,1042,510,
3444,0,0,1036,511,
3445,0,0,1028,511,
3446,0,0,1023,509,
3447,0,0,1024,507,
3448,0,0,1025,507,
3449,0,0,1021,511,
3450,0,0,1014,512,
3451,0,0,1004,515,
3452,0,0,994,520,
3453,817,518,988,519,171.0
3454,808,516,981,518,173.01
3455,802,513,975,521,173.18
3456,797,513,970,522,173.23
3457,796,519,969,524,173.07
3458,0,0,972,528,
3459,0,0,976,535,
3460,0,0,986,542,
3461,0,0,0,0,
3462,0,0,0,0,
3463,0,0,0,0,
3464,0,0,0,0,
3465,0,0,0,0,
3466,0,0,0,0,
3467,0,0,0,0,
3468,0,0,0,0,
3469,0,0,0,0,
3470,0,0,1064,556,
3471,0,0,0,0,
3472,0,0,1095,570,
3473,0,0,1110,575,
3474,0,0,1121,580,
3475,0,0,1130,584,
3476,0,0,1135,587,
3477,1002,598,1139,586,137.52
3478,1008,600,1141,583,134.08
3479,0,0,1150,574,
3480,0,0,1161,565,
3481,0,0,0,0,
3482,0,0,0,0,
3483,0,0,0,0,
3484,0,0,0,0,
3485,0,0,1267,567,
3486,0,0,1277,573,
3487,0,0,1281,574,
3488,0,0,1280,574,
3489,0,0,1278,572,
3490,0,0,1276,571,
3491,0,0,1272,572,
3492,0,0,1268,571,
3493,0,0,1267,571,
3494,0,0,0,0,
3495,1129,575,0,0,
3496,1120,575,0,0,
3497,1115,572,0,0,
3498,1112,566,0,0,
3499,1107,559,0,0,
3500,0,0,0,0,
3501,0,0,0,0,
3502,0,0,1239,539,
3503,0,0,1227,537,
3504,0,0,1215,536,
3505,0,0,1201,533,
3506,1027,518,1189,529,162.37
3507,1020,518,1182,529,162.37
3508,1019,519,1182,531,163.44
3509,0,0,1185,533,
3510,0,0,1192,535,
3511,0,0,1200,534,
3512,0,0,1208,532,
3513,0,0,1220,534,
3514,0,0,1230,537,
3515,0,0,1236,540,
3516,1081,576,1238,542,160.64
3517,1084,578,1239,542,159.13
3518,1084,577,0,0,
3519,1084,575,0,0,
3520,1079,567,1235,535,159.25
3521,1074,558,1230,531,158.32
3522,1067,547,1223,531,156.82
3523,1058,539,1214,530,156.26
3524,1051,532,1206,529,155.03
3525,1044,526,1199,531,155.08
3526,0,0,1189,534,
3527,0,0,1178,534,
3528,0,0,1171,535,
3529,0,0,1171,542,
3530,0,0,1174,545,
3531,0,0,1177,546,
3532,0,0,1182,542,
3533,0,0,1190,539,
3534,0,0,1199,540,
3535,0,0,1203,540,
3536,0,0,1209,541,
3537,1060,577,0,0,
3538,1061,577,0,0,
3539,1062,577,0,0,
3540,1060,574,0,0,
3541,1056,567,0,0,
3542,1051,558,0,0,
3543,1045,547,1196,531,151.85
3544,0,0,1189,530,
3545,0,0,1179,529,
3546,0,0,1167,530,
3547,0,0,1157,530,
3548,0,0,1145,530,
3549,0,0,1137,534,
3550,0,0,1135,539,
3551,0,0,1134,544,
3552,0,0,1135,549,
3553,0,0,1139,553,
3554,0,0,1141,554,
3555,0,0,1144,555,
3556,0,0,1149,557,
3557,0,0,1154,559,
3558,1004,574,1159,562,155.46
3559,1004,581,0,0,
3560,1006,584,0,0,
3561,1006,587,0,0,
3562,1004,591,0,0,
3563,998,592,0,0,
3564,994,591,0,0,
3565,990,584,0,0,
3566,984,579,1140,560,157.15
3567,973,578,1132,558,160.25
3568,963,578,1126,558,164.22
3569,955,575,1117,556,163.11
3570,0,0,1115,559,
3571,0,0,1108,567,
3572,933,592,1101,576,168.76
3573,930,601,1095,584,165.87
3574,933,606,1096,589,163.88
3575,942,613,1103,594,162.12
3576,0,0,1111,597,
3577,965,622,1121,596,158.15
3578,979,617,1136,592,158.98
3579,998,614,1150,585,154.74
3580,1018,610,1164,576,149.91
3581,0,0,1175,565,
3582,0,0,0,0,
3583,0,0,1189,552,
3584,0,0,0,0,
3585,0,0,0,0,
3586,0,0,0,0,
3587,0,0,1280,582,
3588,0,0,1290,583,
3589,0,0,1290,583,
3590,0,0,1295,581,
3591,1169,617,1300,578,136.68
3592,1179,613,1306,574,132.85
3593,0,0,1313,570,
3594,0,0,1320,567,
3595,0,0,1329,569,
3596,0,0,1333,571,
3597,0,0,0,0,
3598,0,0,0,0,
3599,0,0,0,0,
3600,0,0,0,0,
3601,0,0,0,0,
3602,0,0,0,0,
3603,0,0,0,0,
3604,0,0,0,0,
3605,0,0,0,0,
3606,0,0,0,0,
3607,0,0,1378,566,
3608,0,0,1390,568,
3609,0,0,1399,575,
3610,0,0,1410,584,
3611,0,0,1428,591,
3612,0,0,0,0,
3613,1302,622,1439,598,139.09
3614,1307,619,1444,596,138.92
3615,1314,614,1448,593,135.64
3616,1323,607,1452,587,130.54
3617,0,0,1458,583,
3618,0,0,1470,579,
3619,0,0,1479,577,
3620,0,0,1485,578,
3621,0,0,1490,582,
3622,0,0,1497,583,
3623,0,0,1499,585,
3624,0,0,1501,584,
3625,0,0,1502,584,
3626,0,0,1504,582,
3627,0,0,1507,580,
3628,0,0,1509,580,
3629,0,0,0,0,
3630,0,0,1524,584,
3631,0,0,1535,588,
3632,0,0,1544,594,
3633,0,0,1556,598,
3634,0,0,1562,599,
3635,0,0,1562,599,
3636,0,0,1563,596,
3637,0,0,1561,593,
3638,0,0,1562,589,
3639,0,0,1565,587,
3640,0,0,1570,583,
3641,0,0,1577,585,
3642,0,0,1585,588,
3643,0,0,1593,593,
3644,0,0,1604,598,
3645,1479,614,1614,602,135.53
3646,1484,614,1622,604,138.36
3647,1486,613,1624,606,138.18
3648,1486,613,1627,607,141.13
3649,1487,611,1630,606,143.09
3650,1488,608,1633,604,145.06
3651,1488,605,0,0,
3652,1491,591,0,0,
3653,0,0,0,0,
3654,0,0,0,0,
3655,0,0,0,0,
3656,0,0,0,0,
3657,0,0,0,0,
3658,0,0,0,0,
3659,0,0,0,0,
3660,0,0,0,0,
3661,1052,517,0,0,
3662,1040,518,1209,546,171.3
3663,1029,522,1202,547,174.8
3664,1027,524,1199,548,173.67
3665,1030,528,1201,551,172.54
3666,1035,535,1205,557,171.42
3667,1041,541,1212,563,172.41
3668,1048,547,1220,569,173.4
3669,1054,551,1227,570,174.04
3670,0,0,1231,569,
3671,0,0,1237,567,
3672,0,0,1246,568,
3673,0,0,1254,569,
3674,0,0,1258,570,
3675,1096,574,1263,570,167.05
3676,1099,570,0,0,
3677,1101,564,0,0,
3678,1099,559,0,0,
3679,0,0,0,0,
3680,0,0,0,0,
3681,0,0,1243,547,
3682,0,0,1234,543,
3683,1051,527,1221,542,170.66
3684,0,0,1210,541,
3685,0,0,1200,536,
3686,1026,525,1195,535,169.3
3687,1026,527,1195,538,169.36
3688,0,0,1198,540,
3689,0,0,1204,542,
3690,0,0,1213,542,
3691,0,0,1219,540,
3692,0,0,1229,541,
3693,0,0,1237,544,
3694,0,0,1243,545,
3695,0,0,1247,546,
3696,1088,583,1247,547,163.02
3697,1087,580,1247,546,163.57
3698,1085,576,0,0,
3699,0,0,0,0,
3700,0,0,0,0,
3701,0,0,1228,538,
3702,0,0,1221,537,
3703,0,0,1214,535,
3704,1050,522,1208,536,158.62
3705,0,0,1201,538,
3706,0,0,1193,534,
3707,0,0,1186,535,
3708,0,0,1181,540,
3709,0,0,1183,544,
3710,0,0,1186,545,
3711,0,0,1190,542,
3712,0,0,1197,539,
3713,0,0,1204,540,
3714,0,0,1210,543,
3715,0,0,0,0,
3716,1064,573,0,0,
3717,1064,571,0,0,
3718,1059,566,0,0,
3719,0,0,0,0,
3720,0,0,0,0,
3721,0,0,1188,534,
3722,0,0,1175,533,
3723,0,0,1164,532,
3724,0,0,1157,532,
3725,0,0,1148,532,
3726,0,0,1142,534,
3727,0,0,1138,538,
3728,0,0,1138,541,
3729,0,0,1140,546,
3730,0,0,1144,547,
3731,0,0,1151,550,
3732,0,0,0,0,
3733,0,0,0,0,
3734,0,0,0,0,
3735,0,0,0,0,
3736,0,0,0,0,
3737,1010,576,0,0,
3738,1006,578,0,0,
3739,1002,578,0,0,
3740,996,577,0,0,
3741,0,0,1150,558,
3742,0,0,1142,553,
3743,0,0,1132,548,
3744,0,0,1116,545,
3745,0,0,1105,543,
3746,0,0,1098,543,
3747,0,0,1097,545,
3748,0,0,1100,546,
3749,0,0,1109,546,
3750,0,0,1114,541,
3751,0,0,1123,537,
3752,0,0,1132,535,
3753,0,0,1138,532,
3754,0,0,0,0,
3755,0,0,0,0,
3756,0,0,0,0,
3757,0,0,0,0,
3758,0,0,1125,511,
3759,0,0,1120,509,
3760,0,0,1110,508,
3761,0,0,1099,509,
3762,0,0,1094,514,
3763,0,0,1093,518,
3764,0,0,1096,521,
3765,0,0,1102,520,
3766,0,0,1108,523,
3767,0,0,1117,530,
3768,0,0,1122,532,
3769,0,0,1128,534,
3770,0,0,1134,532,
3771,0,0,1140,530,
3772,0,0,0,0,
3773,0,0,0,0,
3774,974,545,0,0,
3775,967,539,0,0,
3776,0,0,0,0,
3777,0,0,0,0,
3778,0,0,1107,516,
3779,0,0,0,0,
3780,0,0,1069,510,
3781,0,0,1052,509,
3782,0,0,1039,512,
3783,0,0,1033,514,
3784,0,0,1025,510,
3785,0,0,1023,508,
3786,0,0,1024,510,
3787,0,0,1021,511,
3788,0,0,1016,510,
3789,0,0,1010,513,
3790,0,0,0,0,
3791,0,0,0,0,
3792,0,0,0,0,
3793,0,0,0,0,
3794,0,0,963,519,
3795,0,0,962,523,
3796,0,0,964,531,
3797,0,0,973,537,
3798,0,0,984,545,
3799,0,0,994,548,
3800,0,0,1003,547,
3801,0,0,1012,546,
3802,0,0,0,0,
3803,0,0,0,0,
3804,0,0,0,0,
3805,0,0,0,0,
3806,0,0,0,0,
3807,0,0,0,0,
3808,0,0,0,0,
3809,0,0,1091,561,
3810,0,0,1110,569,
3811,0,0,1124,574,
3812,0,0,1135,580,
3813,0,0,1141,583,
3814,1012,603,1146,584,135.34
3815,1016,607,1149,583,135.15
3816,0,0,1154,578,
3817,0,0,1164,572,
3818,0,0,1178,565,
3819,0,0,0,0,
3820,0,0,0,0,
3821,0,0,0,0,
3822,0,0,0,0,
3823,0,0,1289,575,
3824,0,0,1295,580,
3825,0,0,1295,580,
3826,0,0,1294,579,
3827,0,0,1293,578,
3828,0,0,1290,577,
3829,0,0,1285,575,
3830,0,0,1278,573,
3831,0,0,1275,572,
3832,0,0,0,0,
3833,0,0,0,0,
3834,0,0,0,0,
3835,1126,583,0,0,
3836,1124,579,0,0,
3837,0,0,0,0,
3838,0,0,0,0,
3839,0,0,0,0,
3840,0,0,0,0,
3841,0,0,1251,537,
3842,0,0,1241,533,
3843,0,0,1231,530,
3844,0,0,1221,530,
3845,0,0,1207,525,
3846,0,0,1198,525,
3847,0,0,1192,525,
3848,0,0,1194,531,
3849,0,0,1198,533,
3850,0,0,1206,537,
3851,0,0,1213,536,
3852,0,0,1220,536,
3853,0,0,1227,536,
3854,0,0,0,0,
3855,0,0,0,0,
3856,0,0,0,0,
3857,0,0,0,0,
3858,0,0,0,0,
3859,0,0,0,0,
3860,0,0,0,0,
3861,0,0,1227,532,
3862,0,0,1218,531,
3863,0,0,1212,529,
3864,0,0,1205,527,
3865,0,0,1200,527,
3866,0,0,1193,527,
3867,0,0,1186,526,
3868,0,0,1178,530,
3869,0,0,1175,533,
3870,0,0,1176,535,
3871,0,0,1182,535,
3872,0,0,1188,533,
3873,0,0,1195,533,
3874,0,0,1202,532,
3875,0,0,1209,533,
3876,0,0,1214,533,
3877,0,0,1215,533,
3878,0,0,1216,532,
3879,0,0,0,0,
3880,0,0,0,0,
3881,0,0,0,0,
3882,0,0,0,0,
3883,0,0,0,0,
3884,0,0,1189,518,
3885,0,0,1179,517,
3886,0,0,1168,518,
3887,0,0,1156,519,
3888,0,0,1147,523,
3889,0,0,1141,529,
3890,0,0,1138,534,
3891,0,0,1138,537,
3892,0,0,1142,543,
3893,0,0,1146,545,
3894,0,0,1151,548,
3895,0,0,1157,552,
3896,0,0,1161,554,
3897,0,0,1164,559,
3898,0,0,0,0,
3899,1014,586,0,0,
3900,1016,590,0,0,
3901,1016,592,0,0,
3902,1015,593,0,0,
3903,1011,595,0,0,
3904,1007,595,0,0,
3905,1001,593,1158,563,159.84
3906,994,592,1152,564,160.46
3907,0,0,1143,564,
3908,0,0,1132,565,
3909,957,596,1122,566,167.71
3910,948,599,1113,572,167.19
3911,941,602,1107,578,167.73
3912,938,607,1105,586,168.32
3913,939,614,1104,593,166.33
3914,0,0,1105,597,
3915,0,0,1112,599,
3916,0,0,1121,601,
3917,977,627,1132,599,157.51
3918,992,621,1146,595,156.18
3919,1009,618,1155,586,149.47
3920,1024,614,1164,575,145.33
3921,1041,612,1173,566,139.79
3922,0,0,1178,561,
3923,0,0,1186,559,
3924,0,0,0,0,
3925,0,0,0,0,
3926,0,0,1256,582,
3927,0,0,1275,589,
3928,0,0,1290,594,
3929,0,0,1298,594,
3930,0,0,1306,592,
3931,1175,625,1311,588,140.94
3932,1186,619,1316,583,134.89
3933,0,0,1322,577,
3934,0,0,1333,571,
3935,0,0,1344,572,
3936,0,0,1350,575,
3937,0,0,0,0,
3938,0,0,0,0,
3939,0,0,0,0,
3940,0,0,1372,571,
3941,1261,606,0,0,
3942,0,0,1384,573,
3943,0,0,1388,575,
3944,0,0,1395,580,
3945,0,0,1400,580,
3946,0,0,1402,578,
3947,0,0,1403,574,
3948,1287,606,1407,570,125.28
3949,1295,604,1412,570,121.84
3950,0,0,1422,574,
3951,0,0,1432,583,
3952,0,0,1445,588,
3953,0,0,1449,590,
3954,0,0,1450,588,
3955,0,0,1453,584,
3956,0,0,1458,580,
3957,0,0,1461,574,
3958,0,0,1467,567,
3959,0,0,1472,568,
3960,0,0,1483,572,
3961,0,0,1492,579,
3962,0,0,1498,581,
3963,0,0,1500,583,
3964,0,0,1502,584,
3965,0,0,1504,583,
3966,0,0,1504,580,
3967,0,0,1507,581,
3968,0,0,1508,579,
3969,0,0,1511,577,
3970,0,0,1513,576,
3971,0,0,1515,574,
3972,1388,608,1518,573,134.63
3973,1395,608,1521,572,131.04
3974,0,0,1525,573,
3975,1404,611,1529,578,129.28
3976,0,0,1536,584,
3977,0,0,1544,590,
3978,0,0,1551,594,
3979,0,0,1552,594,
3980,0,0,1553,591,
3981,0,0,1556,589,
3982,0,0,1556,586,
3983,1422,612,1558,585,138.65
3984,1429,609,1562,583,135.52
3985,0,0,1564,581,
3986,0,0,1566,579,
3987,0,0,1567,577,
3988,0,0,1571,577,
3989,0,0,0,0,
3990,0,0,1589,579,
3991,0,0,1595,585,
3992,0,0,1598,592,
3993,0,0,1604,597,
3994,0,0,1615,603,
3995,0,0,1624,605,
3996,1488,616,1626,609,138.18
3997,1489,615,1628,609,139.13
3998,1490,614,1630,609,140.09
3999,1490,614,1633,609,143.09
4000,1490,613,1636,607,146.12
4001,1492,612,1639,605,147.17
4002,1492,611,1641,603,149.21
4003,1491,611,1642,601,151.33
4004,1490,610,1644,598,154.47
4005,1490,610,1645,595,155.72
4006,1490,607,1646,592,156.72
4007,1489,605,1647,589,158.81
4008,1489,603,1647,585,159.02
4009,1488,600,1644,581,157.15
4010,1488,598,1645,580,158.03
4011,1488,595,0,0,
4012,0,0,0,0,
4013,0,0,0,0,
4014,0,0,0,0,
4015,0,0,0,0,
4016,0,0,0,0,
4017,0,0,0,0,
4018,0,0,0,0,
4019,0,0,0,0,
4020,0,0,0,0,
4021,0,0,0,0,
4022,0,0,0,0,
4023,0,0,0,0,
4024,1030,598,0,0,
4025,1002,611,0,0,
